ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
WFC,2022-12-05,2022-12-06,42.04722124589405,40.18867556655588,-0.0442,1,📈 모멘텀,★★★★★ (8.5),0.6008,Unknown,손절(-4.5%),37.31741175817792,-69.36,-0.0243,-0.0618,-0.0288,47.536957394298454,19.919780143768897,-0.17024945658085222,0.07802289327667408,0.024520686521475717,2.1970968359621295,-0.5574319696519006,0.04907442288520922,0.4281824928682915,-0.0316185950546124,0.00878354338138343,0.02655921845152324,0.01587243889511965,0.7954005622280854,3,0.3908296399888576,0.17629757914529232,0.08720504749507108,0.15803030729812476,0.5928168514550128,0.4885540929503104,7.5,8.5,6.0,,Unknown,,-0.08854480167414056,neutral,0.02749775185545145,0.85,0.85,0.602,0.35,0.52,0.05
CI,2022-11-28,2022-12-13,303.11022147172844,320.11966032480126,0.0561,15,📈 모멘텀,★★★★★ (10.0),0.4142,Unknown,"시간익절(14일,+5.4%)",5.17664320556932,88.05,-0.0308,-0.024,-0.0876,60.80490244505992,25.88085043832088,-0.33662699806800234,0.6778847805683338,0.024569872453024375,-1.1193618232166478,0.6833569714193989,-0.03008615144336148,0.9724252289956886,0.03780790968694614,0.023121946689109718,0.030595388419024053,0.110028169402175,1.0194494797708864,2,0.3724015547251569,0.4381717236117463,0.33211302633536266,-0.0268640719028769,-0.0647409196734893,-0.5788174859557715,4.25,10.0,6.0,,Unknown,,-0.05229783970638055,neutral,0.17661489254521448,1.0,0.0,0.606,0.05,0.22,0.0
SCHW,2022-12-14,2022-12-27,73.93990490095848,78.33814479197302,0.0595,13,📈 모멘텀,★★★★★ (9.0),0.5567,Unknown,"시간익절(9일,+5.5%)",21.305482668991566,93.71,0.0151,0.016,-0.0494,43.79310376479914,14.595998974087408,-0.4907873680560917,0.07014429242028161,0.02549059570613001,2.28569325337552,-0.450417367336204,-0.028321618699080932,0.5199415503413867,-0.035240226643399764,0.016738140919291045,0.028481735037760157,0.044798628124767856,0.8068433820165053,2,0.306547175055389,0.3413529019912881,0.012207827310330766,0.006648053308680096,0.5675189280324588,0.6169410674384216,7.75,9.0,6.0,,Unknown,,-0.002926542743347596,neutral,0.047451196243012514,0.9,0.65,0.606,0.2,0.27,0.0
BAC,2022-12-27,2023-01-17,29.871831649300198,31.884724600603242,0.0674,21,📉 바닥반등,★★★★★ (8.0),0.4526,Unknown,"시간익절(17일,+8.4%)",55.87310499674141,112.47,-0.0035,0.0228,0.0268,37.68511692780039,24.91277339737099,-0.042014555619461214,0.35415819362140755,0.024710155382900133,-1.630061849934678,-0.5942976066772547,-0.09330133481154615,0.15397244844384275,0.024290373717393843,-0.13369126250423968,-0.02281563932779836,-0.03709730628729684,0.8153154204796207,3,-0.3930972615619125,-0.2912476108666429,-0.3169263828369626,-0.4327449484865953,0.5480677465058068,0.5746013669088512,8.0,3.0,6.0,,Unknown,,-0.09496254621285481,bear,-0.0841924741883754,0.8,0.65,0.621,0.2,0.27,0.05
WFC,2022-12-19,2023-01-24,38.03570359264702,41.3203605909352,0.0864,36,📉 바닥반등,★★★★★ (8.5),0.5424,Unknown,"시간익절(35일,+8.9%)",82.83403295417385,272.08,0.0436,0.0785,0.031,28.594972890518846,26.796991429148267,-0.44492409894933704,0.12353083449372874,0.02744696481789016,1.3527763835620656,-2.144622789309608,-0.06569763770207494,0.2022910983185967,-0.030823324339400493,-0.10437046287304463,-0.012156039688511077,-0.0015778360366447556,0.9014570562018338,3,0.8724208330436279,-0.4050063668676095,-0.15269199813824774,-0.3546575916422228,0.31715116218189077,0.8724208330436279,8.5,7.0,5.5,,Unknown,,-0.08941479570856166,bear,-0.07431148572884345,0.85,0.95,0.66,0.2,0.26,0.05
CI,2023-01-17,2023-02-03,296.3743750074346,286.5825037219576,-0.033,17,📈 모멘텀,★★★★★ (7.0),0.444,Unknown,손절(-4.2%),3.0054868362978406,-29.43,-0.0259,-0.0109,-0.0523,45.044941795789626,28.131995531043422,-1.6919902482871163,0.3526651177534251,0.021154479117173733,0.011530888006599913,0.35098394494883123,0.028525457734576036,0.799725050008842,0.03809274656047723,-0.06116285547265865,0.0007373532873560586,0.10023465576348341,0.8999413119755458,3,0.38014894042893954,-0.049658058438868724,0.21172904128504175,0.1362143105132214,0.3216881312228173,0.38014894042893954,6.75,7.0,8.0,,Unknown,,-0.08120776489712102,neutral,0.0902342785682588,0.7,0.6,0.562,0.2,0.31,0.05
CVS,2023-01-24,2023-02-22,77.01229935655408,77.96516489500013,0.0124,29,📉 바닥반등,★★★★★ (6.0),0.5157,Unknown,"장기보유(28일,+1.3%)",28.005146123465416,26.69,-0.058,-0.0884,-0.1501,27.569056633774565,35.29855539498298,-0.13841172630264142,0.116690527716532,0.01861161944718591,1.8804880350949864,-1.484373881502004,-0.2024403057901698,0.022602667678189206,-0.023551169902853997,-0.06712424175516585,-0.03126565308016771,-0.017571405619666913,0.7956264810098662,3,0.882513762685495,-0.36434572419365563,-0.09456828281699273,-0.41910534244799735,0.5923282209647159,0.882513762685495,6.0,4.0,5.5,,Unknown,,-0.11795561144953572,neutral,-0.08183718638390135,0.6,0.95,0.696,0.35,0.11,0.05
CAT,2023-02-03,2023-02-22,232.39168110214084,229.7153777011536,-0.0115,19,📈 모멘텀,★★★★★ (9.0),0.5146,Unknown,트레일링(-4.3%),6.493478219445128,-17.38,0.031,0.0312,-0.0881,45.735098044126275,24.68701662425394,-1.4482832287275045,0.20383793481986412,0.025297985729809503,1.1506711737224937,-2.351754589657111,0.11159806957296647,0.8110541589114334,-0.06569527766543437,0.019505818798536634,0.04331519558477224,0.12071097491802071,0.877766622540592,3,0.49257365024975436,0.4478160739936277,0.16549680319196852,-0.017968910332868876,0.3863007597025898,0.49257365024975436,6.25,9.0,6.0,,Unknown,,-0.06403423437061592,neutral,0.1405187918777048,0.9,0.7,0.633,0.2,0.22,0.05
FCX,2023-02-22,2023-02-27,40.31681658292294,38.50385840064486,-0.045,5,📈 모멘텀,★★★★★ (8.0),0.5758,Unknown,손절(-5.1%),42.86141942906142,-77.71,0.0645,-0.063,-0.0538,49.3447653830412,19.22176483793404,-0.3040722249720104,0.3153307556677756,0.036382050674553634,1.2793016514398614,-0.7206164167637246,0.1417608043416476,0.6797841701409874,0.013061189952372931,-0.05094544208866403,0.03338889870733288,0.11222809005289656,0.7771318833696957,4,0.27062439194850196,0.21301712604819623,0.19152129918409802,0.22053036309193946,0.6308902979004946,0.27062439194850196,6.5,8.0,6.0,,Unknown,,-0.04633966665451873,neutral,0.14205622053885636,0.8,0.7,0.626,0.35,0.27,0.0
BKNG,2023-02-27,2023-03-10,97.39611997182227,98.51522391505092,0.0115,11,📈 모멘텀,★★★★★ (8.0),0.4859,Unknown,트레일링(-4.4%),34.686864437000416,38.82,-0.0271,-0.0038,0.0254,57.78101347280777,25.966337841182337,-0.584511891745227,0.5350620907347943,0.02515655295568031,2.285011286619135,0.5418504392677745,0.14718686098984643,0.9273216979668951,-0.016324608400487217,0.008773641098618334,0.05295648322659897,0.08849714816496038,0.6809225478748578,4,-0.3145523468637573,0.4705192386431547,0.2839290965555372,0.530070808055431,0.7870345711401494,-0.3145523468637573,6.0,8.0,6.0,,Unknown,,0.02734605406183172,bear,0.16081351943240077,0.8,0.55,0.709,0.35,0.27,0.05
ORLY,2023-02-23,2023-03-15,56.516666412353516,54.38666534423828,-0.0377,20,📈 모멘텀,★★★★★ (9.0),0.4864,Unknown,"장기보유(19일,-3.1%)",30.57568847032141,-65.13,-0.0084,0.02,0.0884,55.10580036789428,19.282771127495998,0.36676909977635086,0.6808953526589876,0.021955826719762508,-0.5298239059003571,1.3075135687181743,0.13484079323928047,0.8984820695657805,-0.02147508358107819,0.05433677214142962,0.0136664327396088,0.08012306750407383,0.9875914967681091,3,0.43650205783517,0.33097978135202594,0.3268662831646211,0.43650205783517,0.041338106543983996,-0.4229288576830331,4.25,9.0,6.0,,Unknown,,0.05870017480883008,neutral,0.10809367006668648,0.9,0.55,0.642,0.2,0.22,0.05
QCOM,2023-03-15,2023-03-28,107.6323791305106,115.43048655192021,0.0725,13,📉 바닥반등,★★★★★ (8.8),0.5799,Unknown,"시간익절(12일,+7.2%)",15.449902250034624,120.48,-0.0105,-0.0269,-0.0764,37.838932905749125,16.89706731002812,-0.9995775332013761,0.16539498093931343,0.03038634045714843,1.222782251327863,-1.5051536133786603,-0.14405226331139306,0.2548054820577735,-0.02214959958546614,-0.1037759495154692,-0.00952569825594813,-0.02997172036773265,0.7982055504076238,3,0.7311738326136776,-0.44767900572623465,-0.5938415490070346,-0.41861778981972475,0.5867191437495717,0.7311738326136776,8.75,6.0,6.0,,Unknown,,-0.0376414767240591,bear,-0.07950713384581337,0.875,0.85,0.636,0.35,0.42,0.05
IBM,2023-03-10,2023-04-13,113.77972644761759,115.48478974232376,0.015,34,📉 바닥반등,★★★★★ (6.0),0.5314,Unknown,"장기보유(33일,+1.9%)",30.033331276247452,51.21,-0.0129,-0.0081,-0.0427,27.52595754012475,33.75981897367986,-0.2206944653077889,0.07487697568893802,0.015500716623277887,2.238683901675669,-1.7123347026140334,-0.07668913721704475,0.3351695340393818,-0.02148441279263913,-0.060820385204167104,-0.023525753084264446,0.011583210892177495,0.7690989266862706,3,-0.10002495348813428,-0.44128563339940563,0.05106836726344508,-0.28431225528369963,0.6467376624825438,0.8977036550148078,6.0,2.0,5.5,,Unknown,,-0.013109753749985277,bear,-0.048230377707144854,0.6,0.95,0.72,0.35,0.11,0.05
PM,2023-03-28,2023-04-14,80.96665854127613,87.43313549533119,0.0799,17,📉 바닥반등,★★★★★ (7.0),0.4537,Unknown,"시간익절(16일,+7.8%)",11.01311185388703,71.22,-0.0215,0.0005,-0.048,38.29882162776583,26.319817676817703,-0.32946795747734714,0.214993627536131,0.019439805423585612,0.1261038112850086,-1.2129967994643698,0.012346831449851466,0.5071585225913875,-0.025489345611357517,-0.04405230791331627,-0.019827089446522516,0.017219774662717978,0.9815300755585461,2,0.030822691774838328,-0.270197731584506,-0.06616530461106447,-0.1774161634444161,0.061488744969581295,0.6919201871178107,7.0,2.0,6.0,,Unknown,,-0.006950428771034828,neutral,-0.02704483091243705,0.7,0.7,0.616,0.2,0.17,0.05
