ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
NEM,2025-10-30,2025-11-11,79.41798778260306,88.51309807599517,0.1145,12,📈 모멘텀,★★★★★ (8.0),0.4409,Materials,"시간익절(11일,+10.6%)",42.75246655627152,388.84,-0.0264,-0.0301,0.0644,42.28570941720344,30.33767993393587,-1.8619114203229623,0.10198283604736184,0.05110443175565558,-0.46196600075047123,0.5409811421975547,0.12644365523952106,0.6989370811615786,-0.08435819913347586,-0.07306580864659795,0.05052569067776158,0.26093552082708743,1.8050011838025983,3,0.15891712986270398,0.22018495042447428,0.28130366572319754,0.3080171322469541,-0.9907041400380375,0.6511037228856835,6.5,8.0,6.0,,Materials,,-0.07812062070451736,bull,0.2370029267679564,0.8,0.5,0.579,0.05,0.22,0.0
ABBV,2025-11-10,2025-11-19,215.26801244842545,231.67598673332128,0.0762,9,📈 모멘텀,★★★★★ (8.0),0.4425,Health Care,"시간익절(8일,+7.8%)",16.62558525478577,272.79,-0.0252,-0.0207,-0.0459,44.30023879865118,28.743956707790066,-1.4928952593866138,0.24735522605988378,0.021105551112296613,-0.4258172189614959,0.11478862078744916,-0.021356668156403334,0.717948978622363,0.005136709558526631,-0.04234290408011876,0.013432188512746253,0.09467284109290505,0.9552766952403741,3,0.1793731281933234,0.11611906653341558,0.23841974054267698,-0.061814034098314055,0.14798303733341928,0.5086070985133526,6.0,8.0,6.0,,Health Care,,-0.07767302150454386,bull,0.09178842919780604,0.8,0.35,0.59,0.2,0.22,0.0
UNP,2025-10-24,2025-11-20,218.0878684714325,219.12634362736526,0.0048,27,📉 바닥반등,★★★★★ (6.8),0.4733,Industrials,"장기보유(26일,+0.3%)",15.017334802666674,15.6,0.0464,0.0683,0.0634,36.874170440445475,22.537037013308836,-1.2197948550928697,0.010173158903488081,0.018791753098738432,2.0140290181083373,-2.667207911236541,-0.15248842063491064,0.32363818199075417,-0.017853916094086708,-0.051551720067605,0.003849103753152545,-0.0019388764450465285,0.9961671611935321,3,-0.049082145080498324,-0.2167446726394984,-0.2541260392481397,-0.47055112310110814,0.012775434253288172,0.8040673146715656,6.75,5.5,6.0,,Industrials,,-0.07653524638890723,bull,-0.028230381666463338,0.675,0.85,0.604,0.2,0.27,0.05
NKE,2025-11-12,2025-11-21,63.273380467891315,61.21033713628691,-0.0326,9,📉 바닥반등,★★★★★ (6.0),0.4336,Consumer Discretionary,트레일링(-7.0%),59.8064025867287,-123.38,0.0612,0.0312,-0.0714,39.65745605089887,31.137202229519385,-0.25318797310611707,0.30425464811103775,0.02872256804595114,1.0244404227754456,-1.358897123793747,-0.2949314791781482,0.37912331519011194,0.031357315278394804,-0.06638073081045504,-0.04446121533216406,-0.03202048231498366,1.02864150021237,3,-0.17210850641328973,-0.494066705745449,-0.2682924750754268,-0.49081107670598895,-0.09518265142804898,0.5867174832079499,6.0,2.5,6.0,,Consumer Discretionary,,-0.06944318732748146,bull,-0.09961205558890474,0.6,0.8,0.531,0.05,0.17,0.0
SMCI,2025-11-19,2025-11-21,34.54999923706055,32.13999938964844,-0.0698,2,📉 바닥반등,★★★★★ (6.0),0.4012,Unknown,손절(-8.7%),111.4833271773221,-268.67,0.0395,0.1005,-0.0333,29.57351956052362,30.72310720602754,-1.2375322702955356,0.15079955026395975,0.07975103460180201,-0.32698421332674005,-1.1511447493433857,-0.39067826369810915,0.38737246444976886,-0.10097883049360135,-0.36337100109152387,-0.0760281273953601,-0.008011616912147081,1.064864166371967,2,-0.2563839996895963,-0.8101750885751283,-0.4379698884563652,-0.5811112266784224,-0.21290649923972932,0.8522938863613371,6.0,1.0,6.0,,Unknown,,-0.33054212679986567,neutral,-0.2451490904429242,0.6,0.7,0.538,0.05,0.12,0.0
MU,2025-11-24,2025-12-02,213.23424968286807,238.55337433372216,0.1187,8,📈 모멘텀,★★★★★ (8.0),0.4478,Information Technology,목표가(+12.7%),16.467863886283215,416.95,0.0573,-0.0261,0.1959,44.311217106590654,27.402551091304165,-5.985737981241437,0.04947578002041915,0.07604517187071383,1.1118507484444131,-1.753246611938497,-0.15644694437070616,0.7565736403810353,-0.15986713545961473,-0.053191584307601625,0.10795270930768447,0.3820235942358633,1.7943104693209675,3,-0.036444304348637366,0.3305260489936478,0.2055880986024329,-0.46592834923203685,-0.9900208564551867,0.6065904095421685,6.75,8.0,6.0,,Information Technology,,0.03309057516512694,neutral,0.41798884031901007,0.8,0.65,0.482,0.05,0.22,0.0
LOW,2025-11-25,2025-12-12,229.68846731670249,248.03605658779378,0.0799,17,📉 바닥반등,★★★★★ (6.8),0.4146,Consumer Discretionary,"시간익절(16일,+7.5%)",15.288153735770308,280.5,-0.035,-0.0214,0.1007,42.95014593743935,27.50511573105386,0.24069589034461902,0.307801706588924,0.02376904383293493,0.46174822863584536,-0.33447194246114825,-0.2011283087848009,0.3212953650408967,0.01671113518673062,-0.06111224169162244,-0.023705389646721142,-0.0006823655089452379,1.155898220642837,4,-0.1442806633462252,-0.40493378114138434,-0.03723250758688604,-0.33325678477645404,-0.47743812446028694,0.49541254631292725,6.75,5.0,8.0,,Consumer Discretionary,,0.003749415278691978,bull,-0.040636615040699924,0.675,0.5,0.492,0.05,0.31,0.0
WELL,2025-12-16,2026-01-06,189.91615257439685,183.3394920770585,-0.0346,21,📈 모멘텀,★★★★★ (9.0),0.4749,Real Estate,"장기보유(20일,-3.1%)",19.713946234845146,-129.65,0.0232,0.0109,0.0081,44.95456808425702,36.83552310009604,-2.696067500369323,0.16362457372980585,0.022423868522707537,0.1640266550924992,-0.28583835597583024,-0.05154603621268766,0.7949732177750806,-0.05182200443699869,-0.01728412560077086,0.03373169271092658,0.1400175577966156,1.1251749609872022,2,0.14505870413458555,0.29784275220309653,0.38008254969736643,-0.15887948688889988,-0.3946110693197879,0.5419258793734305,6.0,9.0,6.0,,Real Estate,,0.0,bull,0.1509609695801119,0.9,0.55,0.573,0.05,0.22,0.0
PYPL,2025-12-22,2026-01-21,59.779006468095446,55.35240853029895,-0.074,30,📉 바닥반등,★★★★★ (6.0),0.4775,Financials,손절(-8.1%),62.63062975090611,-277.24,-0.0259,-0.261,-0.2484,39.20333716221459,17.40879214596315,0.043827766727755124,0.09648709970732253,0.029603028748543134,2.6396512914772705,-0.1627987094931769,0.018787907641131422,0.07378684266767688,-0.030003211912771,0.029343471861626336,-0.036541608548393445,-0.06810627546718519,1.0065106926162644,3,0.05359895966459975,-0.15364999533227644,-0.5287416354720872,0.1877128824709324,-0.02169890217105777,0.7320195026669902,6.0,1.0,6.0,,Financials,,-0.07238937395797758,bull,-0.12672451359495635,0.6,0.95,0.624,0.05,0.17,0.0
CRWD,2026-01-05,2026-01-21,458.6300048828125,445.0,-0.0297,16,📉 바닥반등,★★★★★ (6.0),0.4802,Unknown,트레일링(-7.6%),8.163436280050975,-111.27,0.0544,-0.0666,-0.0514,29.590647900359713,25.94200817679541,-2.3930298994737154,0.03160847803136722,0.031757313699643026,1.4557717681495883,-1.7108252242452573,-0.2749362148113932,0.5819760149820457,-0.04931776634680696,-0.1346700471972465,-0.020802228672238934,0.07466276578863876,0.8990512765763309,3,-0.006656788836147981,-0.6109754521511118,0.06215512534640946,-0.4974820387522664,0.3243453595564404,0.8941299113969651,6.0,2.0,5.5,,Unknown,,-0.14280565030640435,bull,-0.01722765214612364,0.6,0.85,0.655,0.2,0.11,0.0
NEE,2026-01-13,2026-01-27,80.61035218401295,83.92772936879126,0.0412,14,📈 모멘텀,★★★★★ (8.0),0.5063,Utilities,"시간익절(13일,+5.3%)",44.83722985455166,148.74,0.0511,0.0749,0.1256,51.00830414481084,26.214618308355263,0.08019755637114556,0.7066075573884402,0.018108163409477858,0.46803686614605217,0.6523466849450534,-0.09132015718455887,0.7809975864450459,-0.002459432400747752,-0.0011082767568626473,-0.003758859250648111,0.05784157115307416,0.78169943687481,4,0.09721808490143283,0.02220347481822226,0.33507320416704606,-0.02542795087213002,0.6216369165311899,-0.3056290032863342,5.75,8.0,6.0,,Utilities,,0.055890697118344046,bull,0.05961572487689549,0.8,0.6,0.549,0.35,0.17,0.0
UNP,2026-01-27,2026-02-05,233.7782939643895,249.36683271244513,0.0667,9,📈 모멘텀,★★★★★ (6.5),0.4467,Industrials,"시간익절(8일,+6.3%)",15.640523000277778,243.81,0.0443,0.0616,0.019,51.125188106591594,26.55382268699197,0.03596610342231876,0.5680194296690275,0.018961021589243683,1.0955834363505488,-0.11549889458561549,-0.081885825388976,0.5995883070549612,0.0061004557713446594,-0.017698398378246605,0.002275037078763454,0.012294661001478947,1.0373131112106913,4,-0.03777827655073446,0.0421967907648751,0.14038055162462643,-0.10973463805139351,-0.1237396249912439,-0.141495708835499,5.5,6.5,8.0,,Industrials,,-0.08307172709812163,bull,0.01849224904387815,0.65,0.7,0.481,0.05,0.31,0.0
C,2026-01-21,2026-02-09,112.5533245504234,122.19000244140625,0.0856,19,📈 모멘텀,★★★★★ (11.0),0.527,Financials,"시간익절(16일,+9.0%)",31.538319180986058,303.92,-0.0688,-0.1034,-0.1082,45.24880718023689,32.42081263622852,-1.2025735531111752,0.013708740278654858,0.029432218395502124,0.6000464663908509,-1.6260589987204952,-0.009227215946837359,0.8417424662841921,-0.04163117154176488,-0.0002658343760076898,0.04319395903981219,0.16830892510514056,1.3004003427623663,3,0.08662313959141209,0.36981980237390516,0.3509816047316336,-0.24065873947535504,-0.7621540322317224,0.5847532393695072,5.5,11.0,6.0,,Financials,,0.01961917418364213,neutral,0.1805839817868207,1.0,0.75,0.543,0.05,0.22,0.0
AAPL,2026-01-30,2026-02-10,254.93144331105526,274.8900146484375,0.0783,11,📈 모멘텀,★★★★★ (7.5),0.482,Information Technology,"시간익절(10일,+7.7%)",14.342737546322795,286.26,-0.0383,-0.0024,-0.0512,46.324419045555274,28.60729728306213,0.6523310426584414,0.5004206530095108,0.020034835498141567,1.5051370206847832,0.36381489656147076,-0.1445192463292042,0.7559409428901273,0.0399838235258847,-0.05419656999167777,-0.015897828671754665,0.06852753843262836,0.9571216429975314,4,0.09933743304582972,-0.15768310356536872,0.5078914501484912,-0.07319937001891803,0.1419624831600652,0.13150616879962465,4.25,7.5,8.0,,Information Technology,,-0.10845405308974287,bull,0.05048560073461225,0.75,0.7,0.55,0.2,0.16,0.0
AMAT,2026-02-05,2026-02-12,299.69622810258727,339.4566348084335,0.1327,7,📈 모멘텀,★★★★★ (11.0),0.5082,Information Technology,목표가(+13.3%),13.013936502431905,517.44,0.1058,0.0968,0.0061,46.385785976697306,34.147421111174445,-3.6307455866314076,0.19713457433370363,0.05012339552144517,2.7172928399683345,-0.4400610348691363,-0.05293730649432646,0.7968969862516526,-0.11625833111859774,0.0053714170338208245,0.08789727600637921,0.2548676217023942,1.467850321698095,3,0.12310259995427712,0.5186006512282373,0.340744175647242,-0.025481081220686347,-0.915339590417544,0.4745242172349221,6.25,11.0,6.0,,Information Technology,,0.05612150705437502,bull,0.3018886121598336,1.0,0.85,0.562,0.05,0.22,0.05
KKR,2026-02-09,2026-02-24,103.04227260182336,92.2699966430664,-0.1045,15,📉 바닥반등,★★★★★ (6.0),0.4273,Unknown,손절(-10.5%),37.3988965927984,-402.87,-0.0186,-0.025,-0.0147,28.530656351456926,38.616303538489326,-2.1598548625067693,0.11880231661451389,0.04770191865797158,1.3402683540631553,-0.42017240374984083,-0.14480172559269947,0.18228931086532071,-0.09679684036151592,-0.22777616747255647,-0.05181516205851809,-0.03824207700571814,1.4261901472388605,4,-0.24611713175930877,-0.7854175777747677,-0.3535453572534559,-0.23934039746916613,-0.8897310743346245,0.8748510788191057,6.0,2.0,6.0,,Unknown,,-0.25950820998249274,bull,-0.18932648665708168,0.6,0.85,0.489,0.05,0.12,0.0
BX,2026-02-25,2026-03-04,117.0999984741211,112.05000305175781,-0.0431,7,📉 바닥반등,★★★★★ (6.0),0.4129,Unknown,트레일링(-6.2%),29.468796823550058,-148.82,-0.0428,0.0132,0.0203,28.380253354912398,38.60912419059606,-1.3173296981901403,0.048142581030164625,0.048483985024453,0.33309992859282284,-1.5808834910095246,-0.05822330004548183,0.037941925412132434,-0.11401168884333868,-0.21527978568184825,-0.06453276525609358,-0.05793922774627149,1.6352536184949609,2,-0.28993684905216865,-0.8127204436879554,-0.351322238674189,-0.36523797300124217,-0.9714544030525587,0.8994967056422727,6.0,1.0,8.0,,Unknown,,-0.23671815763004792,bull,-0.21755096360068252,0.6,0.75,0.473,0.05,0.16,0.0
QCOM,2026-02-23,2026-03-09,141.06431262109078,133.49000549316406,-0.0537,14,📉 바닥반등,★★★★★ (6.0),0.4067,Information Technology,트레일링(-6.3%),29.633088162383203,-224.45,-0.0307,-0.0385,-0.0706,38.84107958247653,39.19817094111414,0.821473891880486,0.3933847131608359,0.031719707086613126,-0.25431671968997055,1.695788087520361,0.0680459718554002,0.31638023216446604,0.03184805206414021,-0.09455003485438862,-0.05971479388139553,-0.030176953430375183,1.1375832630070233,3,0.03412118409546318,-0.5783841887118373,0.06541431812747989,0.4035548457073765,-0.42895136152356905,0.5008457550701295,6.0,3.0,6.0,,Information Technology,,-0.04859350893165271,bull,-0.11069435155682711,0.6,0.65,0.551,0.05,0.17,0.0
ISRG,2026-02-12,2026-03-11,496.1199951171875,489.2300109863281,-0.0139,27,📉 바닥반등,★★★★★ (6.5),0.4202,Health Care,"장기보유(26일,-2.1%)",8.425726142078547,-58.05,-0.0235,-0.0393,-0.0701,35.55932186127873,34.496235986534636,-0.3681513927268725,0.3289652973667955,0.0260449499433122,-0.79959660797504,-0.639940492724839,-0.20851070097573174,0.3719045484996504,0.036845086088795664,-0.11694138932492071,-0.03466105229803097,0.01850580134658675,1.013530228315293,3,-0.11358237967931156,-0.556361924409238,0.002794152271624495,-0.4980060871039571,-0.045070206412605944,0.6419661374304566,6.5,4.0,6.0,,Health Care,,-0.1296638217050968,bull,-0.0447739404506389,0.65,0.65,0.558,0.05,0.17,0.0
TER,2026-03-11,2026-03-13,301.0299987792969,290.0,-0.0366,2,📈 모멘텀,★★★★★ (10.0),0.4953,Information Technology,트레일링(-5.1%),13.69337976205837,-151.04,0.0029,0.0193,,51.893980268349644,41.974764808464606,-6.873816850710384,0.2866033896357604,0.06289208830794164,-0.5308915609801163,1.9333964490880202,0.15451364545450047,0.8471525161411699,-0.011340517366339675,-0.029399865789023205,0.10864762456968598,0.43703069664141503,1.6110102909108521,3,0.19787487327674788,0.4166249561392118,0.4340547684739011,0.525995734716863,-0.9665308427241545,0.20609810541766346,4.75,10.0,6.0,,Information Technology,,-0.01242551180533874,neutral,0.5881030883587623,1.0,0.55,0.599,0.05,0.22,0.0
PM,2026-03-10,2026-03-20,171.0431205785451,163.52999877929688,-0.0439,10,📈 모멘텀,★★★★★ (7.5),0.4327,Consumer Staples,트레일링(-5.7%),23.127040059815982,-173.76,0.0001,-0.0195,,41.41738972799827,27.590647277982296,-2.4292661004562137,0.09332030224934479,0.027195539364896198,0.12799189890576576,-0.7658826441385586,0.06752798013378822,0.6461745612337458,-0.05750195264114499,-0.05229475742911438,0.025877610017334688,0.07900163455537185,1.2394237259074656,2,0.09561643826649106,0.09155610220840874,0.19016395141559383,0.012274194631613434,-0.6629615033276042,0.6782405219146391,7.25,7.5,6.0,,Consumer Staples,,-0.0383068323948941,neutral,0.06854154959984261,0.75,0.55,0.548,0.05,0.27,0.0
MCK,2026-03-06,2026-03-23,927.8400268554688,896.1699829101562,-0.0341,17,📈 모멘텀,★★★★★ (10.0),0.4833,Health Care,트레일링(-6.2%),3.5587802621547926,-112.71,-0.0401,-0.0441,,50.400539681724034,27.366363972209133,-3.1097296077319534,0.21454614611695078,0.027365271355547546,1.3981101045530648,0.8586182596933596,0.2732542057784597,0.8205738080077262,-0.04343570419749587,0.13397085593956937,0.051644816056901265,0.13012298224291444,1.2435448328886982,4,0.304432714282292,0.7491924967101136,0.20388963502341428,0.6027978762836141,-0.6705908965452632,0.3185272667323617,5.75,10.0,6.0,,Health Care,,0.11739345268370888,neutral,0.17341616309076313,1.0,0.7,0.652,0.05,0.22,0.05
TER,2026-03-13,2026-03-25,290.0,324.989990234375,0.1207,12,📈 모멘텀,★★★★★ (9.0),0.4979,Information Technology,"시간익절(11일,+10.4%)",13.69337976205837,479.13,-0.0394,0.1207,,46.80211263132574,37.269959864507356,-6.506173591075614,0.10604939739826656,0.06450995243666287,-0.3824691596174947,1.301033128368427,0.09131792429190465,0.7956823618310971,-0.06207867679258827,-0.10801119056248376,0.09662782769256814,0.4302751456136336,1.652452638124759,3,0.1655731450670268,0.18399358994338205,0.3858935314903525,0.38725140894295546,-0.9745073556956136,0.5047948594944153,5.75,9.0,6.0,,Information Technology,,-0.07662330477077171,neutral,0.4969229942572148,0.9,0.7,0.583,0.05,0.22,0.0
SLB,2026-03-20,2026-03-31,48.0099983215332,52.220001220703125,0.0877,11,📈 모멘텀,★★★★★ (10.0),0.4989,Energy,"시간익절(10일,+7.3%)",78.77452541076615,331.64,-0.0065,,,50.4147983794381,26.966271938982253,-0.31861715678256236,0.44435966551390826,0.03748947072101627,2.2959524739944466,0.5639404879706971,0.12143817805587352,0.8066930456137917,0.07315974463787223,-0.07217697234425946,0.01512293621591296,0.14035470008157247,1.2747733039887594,4,0.14485659369069082,0.20432877805197652,0.36408898183546046,0.505217634875667,-0.7239572780026429,0.06731112347341539,5.25,10.0,6.0,,Energy,,-0.11089925892357302,neutral,0.16395524547896242,1.0,0.55,0.572,0.05,0.27,0.0
BA,2026-03-26,2026-04-09,197.3000030517578,216.0,0.0948,14,📉 바닥반등,★★★★★ (6.5),0.4253,Industrials,"시간익절(13일,+10.4%)",22.555556443552167,421.79,,,,35.107666961571354,33.5475261265383,-1.5392121023417777,0.19712125956663812,0.03552033214718271,-1.0972709393584028,-1.4017551941791935,-0.018270914920597615,0.5453444583235402,-0.030972400178047588,-0.13348671609014662,-0.03877638794625635,0.029832586924110654,1.3657072503273078,2,-0.20278184906728294,-0.5743095194303771,-0.10685122610133184,-0.37196105541658764,-0.8393660878585074,0.7617273853599091,6.5,4.0,10.0,,Industrials,,-0.04868040109326785,neutral,-0.06722594306119968,0.65,0.7,0.485,0.05,0.25,0.0
KO,2026-03-24,2026-04-09,74.86000061035156,78.18000030517578,0.0443,16,📉 바닥반등,★★★★★ (6.2),0.4224,Consumer Staples,기간종료,42.603152828123974,141.44,,,,39.24908869441739,21.058618008972314,-0.5073609895712966,0.13062320886898413,0.016663583399403787,-0.45939910869408035,-1.6885653848444893,-0.09375140357228248,0.6370487426326407,-0.03482394108327014,-0.0612405718251966,0.014607305229697401,0.06520562363360957,1.1667917793489917,2,-0.03688476175293637,-0.02987798806498551,0.14084323946797384,-0.5073272867153525,-0.5049831563124302,0.7175074154608432,6.25,4.0,5.5,,Consumer Staples,,0.0004606465247910668,neutral,0.05631387786148855,0.625,0.7,0.548,0.05,0.21,0.0
MCK,2026-04-02,2026-04-09,872.1699829101562,873.4299926757812,0.0014,7,📉 바닥반등,★★★★★ (7.2),0.4097,Health Care,기간종료,4.716518446765058,5.94,,,,38.873464296229336,24.426903654155037,-6.580273849197285,0.24700755009790767,0.025858535182082885,-0.2675928599111697,-0.6875470621522909,-0.15226239085217017,0.6428506935480935,-0.00844557280566216,-0.10870432739004887,-0.0005640208553071866,0.1041162649691796,1.1567235562803309,3,-0.06045759427212555,-0.18153930382284716,0.1120616433712808,-0.4233269029176856,-0.4795593419817019,0.656017824224322,7.25,4.5,6.0,,Health Care,,-0.04498591861255548,neutral,0.07378361571549828,0.725,0.55,0.536,0.05,0.17,0.0
