ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,defer_count,last_defer_date,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
AAPL,2022-09-22,2022-09-30,149.7266056194288,138.8199033723931,-0.0728,8,📉 바닥반등,★★★★★ (6.5),0.4524,Technology,트레일링(-6.7%),17.288113111154146,-188.56,0,,-0.0084,-0.0205,0.1023,43.968928601877366,19.047793048257756,-0.4655504545712057,0.29381797937137516,0.028709432217550342,0.5976631036789593,-1.0700015482934446,-0.017000181272388268,0.46399859156100226,-0.010237512448555974,-0.08078684370492162,-0.0017762379693439625,0.013066231361985635,1.1412890323255827,2,0.4782483658153097,-0.14860954429825135,-0.1662853784983363,-0.1860192419155121,-0.43897742852740246,0.4782483658153097,6.5,3.0,8.0,,Technology,,0.04557436603145004,bear,-0.012316683201039545,0.65,0.5,0.511,0.3,0.31,0.0
COST,2022-09-30,2022-10-17,459.8653889584614,441.67783960064975,-0.0395,17,📉 바닥반등,★★★★★ (6.0),0.5687,Consumer Defensive,트레일링(-6.5%),5.218775426906941,-94.92,0,,0.0765,0.0883,0.106,36.412539957512294,26.521695296112135,-2.527006169748475,0.1833308519848017,0.028039334194971448,-0.4349283996337442,-1.5578983303919767,-0.022892068564124284,0.33245559575306866,-0.01681127954240702,-0.08258947977181619,-0.02177124923349744,0.012803479497549274,1.14920609785094,2,0.14936275776362828,-0.4040618011973727,-0.27078738283731996,-0.34983743928328104,-0.4600334053793538,0.748300825776792,6.0,5.0,8.0,,Consumer Defensive,,-0.03474576645254114,bear,-0.05245502672159289,0.6,0.7,0.532,0.6,0.21,0.0
DE,2022-09-21,2022-10-18,342.41199863336766,354.5563167339064,0.0355,27,📉 바닥반등,★★★★★ (7.0),0.5585,Industrials,"장기보유(26일,+1.0%)",7.327602943926714,88.99,0,,0.0532,0.0453,0.0944,45.62202106457012,20.310445976897018,-2.7240007141359897,0.1515038043799497,0.02693388765827558,0.17172437265611365,-1.7862872970114632,-0.009037252164347165,0.44987552662856195,-0.021222021892632004,-0.03800994421516646,0.02102428428179462,-0.0045438445090990025,0.9002372227978082,2,0.5258280601196013,-0.11832042346298413,-0.24666126979710085,-0.2919438772082915,0.32080355413860717,0.5258280601196013,7.0,7.0,8.0,,Industrials,,0.014273720212601718,bear,-0.0034629763403996334,0.7,0.55,0.605,0.47,0.46,0.0
AMZN,2022-10-18,2022-10-28,119.05999755859375,97.91000366210938,-0.1776,10,📉 바닥반등,★★★★★ (6.0),0.5021,Consumer Cyclical,트레일링(-8.0%),20.590733524042886,-435.49,0,,-0.0708,0.0294,-0.0404,43.862343468841175,25.078488361031752,-0.13711159198481182,0.37603604718699984,0.04495913270329862,0.5613303490013276,-1.5449790753510337,-0.08374314260043297,0.13916337002597542,0.0010557116962708335,-0.08719719579060137,-0.04016291668168646,-0.09275411402461621,1.2106851618788819,2,-0.0879923978009462,-0.5190443521833441,-0.42281923729055654,-0.3904577601286894,-0.6058154409577841,0.3893144527359219,6.0,1.75,6.0,,Consumer Cyclical,,0.0142264152209777,bear,-0.14929768490392414,0.6,0.5,0.426,0.6,0.17,0.0
DVN,2022-11-03,2022-11-10,58.26214252380079,59.09840008492595,0.0144,7,📈 모멘텀,★★★★★ (7.5),0.6113,Energy,트레일링(-7.3%),34.60289490591564,28.94,0,,0.0356,-0.0029,-0.1114,42.50888688987671,27.728715789574153,-0.2409455280545414,0.09514466797025203,0.05205138796979363,4.2122972791733355,-2.2058494708889174,-0.10468285282075612,0.7592794527204396,-0.12324478477451672,-0.048532636821448705,0.049405554435303554,0.15782736127250335,1.0843099264087384,3,0.1399845210620002,0.12504327676437707,0.4030805141018685,-0.3101186443907898,-0.2738609572709307,0.647180839079776,6.25,7.5,6.0,,Energy,,-0.151083242263796,bear,0.13288581555135923,0.75,0.65,0.558,0.625,0.37,0.0
NEE,2022-10-19,2022-11-11,67.23385881876425,75.41168052579553,0.1216,23,📉 바닥반등,★★★★★ (6.5),0.5254,Utilities,"시간익절(22일,+12.1%)",36.46276929769207,298.19,0,,-0.0008,0.0106,0.0447,38.09727714369415,39.90264656357622,-0.40902754578099554,0.2641210182114086,0.03201456711763808,-0.6847937744383783,-0.4172955828431003,-0.17299305402789178,0.30176159132690455,-0.012758290761560542,-0.12405190873706362,-0.03795646355675566,0.008247928567734819,1.3193364559436733,3,0.2629089274731796,-0.49225289665748495,-0.0146277334980289,-0.4249580068755136,-0.7873629172477588,0.6585467137349246,6.5,6.0,6.0,,Utilities,,-0.05496036848367114,bear,-0.06897805489763835,0.65,0.65,0.476,0.5,0.17,0.0
CRWD,2022-11-11,2022-11-18,136.75,146.5050048828125,0.0713,7,📉 바닥반등,★★★★★ (6.0),0.4532,Technology,트레일링(-6.1%),17.530875453783505,171.01,0,,-0.0482,-0.1923,-0.2622,39.06476990355047,26.726347594339764,-2.4519619839964077,0.26355386942558334,0.0644237508204132,1.1463730414765558,-1.2514232714551736,-0.21713939923903225,0.08274666516660528,-0.04076877214885544,-0.11035393789733094,-0.08027580937478676,-0.12202547249448945,1.1052991196195179,3,-0.5898311633818365,-0.7037011858525759,-0.6052722479962949,-0.44422495454803257,-0.337259496513443,0.6381672617126986,6.0,2.5,6.0,,Technology,,-0.21703948461621225,bear,-0.2506400074946822,0.6,0.7,0.487,0.25,0.17,0.0
CI,2022-11-14,2022-11-28,287.52496644751466,303.1103140359524,0.0542,14,📈 모멘텀,★★★★★ (11.0),0.6632,Healthcare,"시간익절(11일,+5.7%)",8.337874960651497,129.95,0,,0.0169,0.0539,0.0378,44.53194170100876,38.83634698014616,-1.2849438977003125,0.31184931360334206,0.031339870930903894,3.8693594355939602,-0.8216367378004477,0.0312992695915425,0.8282349965475481,-0.0568402508921092,0.028852088659485853,0.040104660855582876,0.10951436555352646,1.314736265560193,3,0.24457068333452509,0.3180747372358942,0.43459321335524,0.1310905634439554,-0.7814643414163578,0.4423072287328673,6.25,11.0,6.0,,Healthcare,,-0.057419011765262276,bear,0.1179388310774085,1.0,0.5,0.577,0.75,0.37,0.0
CI,2022-11-28,2022-12-13,303.1103140359524,320.1197231619039,0.0561,15,📈 모멘텀,★★★★★ (10.0),0.5196,Healthcare,"시간익절(14일,+5.4%)",5.60374298916984,95.32,0,,-0.0308,-0.024,-0.0876,60.804956704188704,25.88078196018953,-0.3366270129063933,0.677885237574637,0.024569877549745715,-1.1193618232166476,0.6833569714194003,-0.030086151443358734,0.9724254593255849,0.03780823413872847,0.02312184157776853,0.030595359204086334,0.1093909707291743,1.019449884338884,2,0.3969776363205871,0.4381711617354083,0.33195615577595616,-0.02686407190287049,-0.06474226258102764,-0.5788192092824713,4.25,10.0,6.0,,Healthcare,,-0.037340958569604975,neutral,0.17593950619312132,1.0,0.0,0.511,0.55,0.37,0.0
WFC,2022-12-05,2022-12-21,42.04722124589405,38.05410851842947,-0.095,16,📉 바닥반등,★★★★★ (7.5),0.695,Financial Services,손절(-10.3%),40.396303177582794,-161.31,0,,-0.0007,0.0348,0.0887,47.53694988167899,19.91986860898943,-0.17024967362511678,0.07802295404625186,0.024520691071829036,2.1970968359621295,-0.5574319696518409,0.049074422885207664,0.4281824928682915,-0.03161884895419975,0.008783451538838305,0.02655922376105474,0.014363469290237794,0.7954004231036331,3,0.1712382296176462,0.176296974115835,0.08077993782484263,0.1580303072981325,0.5928171522272399,0.48855434164284106,7.5,6.5,6.0,,Financial Services,,-0.05206226773392555,neutral,0.025971488064415245,0.75,0.75,0.697,0.7,0.52,0.0
