ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
ABNB,2023-04-11,2023-04-26,113.55999755859375,113.5,-0.0005,15,📉 바닥반등,★★★★★ (7.0),0.4793,Consumer Discretionary,트레일링(-6.3%),13.917588158028439,-0.84,0.0472,-0.0027,-0.0686,42.266565214175564,14.319109195368084,-1.0092554650710706,0.11731809608580474,0.041904165779734534,0.05461931497448713,-1.977969305577525,0.11196681120605959,0.33695163198249406,-0.09485532883456649,-0.04818262409632312,0.013044860623390173,0.007889350930196104,0.8637093103523901,1,0.4254290708456446,0.11137445254067777,-0.271390672467518,-0.07666227088587622,0.4254290708456446,0.6457367074831879,7.0,5.0,6.0,,Consumer Discretionary,,-0.08831116011435422,bull,-0.026630561659387392,0.7,0.55,0.669,0.2,0.27,0.0
VZ,2023-04-21,2023-05-17,31.041218164705324,30.037750952510798,-0.0323,26,📉 바닥반등,★★★★★ (7.0),0.5513,Communication Services,트레일링(-7.2%),54.981997831178205,-55.17,-0.0097,-0.0138,0.0061,37.04107468948671,29.99309298431998,-0.09468572492365901,0.13935145495590523,0.016502548152027806,3.0019705122471017,-0.21291732307659983,0.14818306086901314,0.16872080464842348,-0.0541707601430671,0.013280144577165753,0.00485262002718923,-0.03877857099016238,0.801765461012567,3,0.5788834601336164,-0.012753800556116461,-0.11601481211089487,0.4128051236144321,0.5788834601336164,0.7594926385029503,7.0,6.25,6.0,,Communication Services,,-0.03747833274922016,bull,-0.06659093236788621,0.7,0.95,0.749,0.2,0.17,0.0
TMO,2023-04-28,2023-05-17,538.3112819641666,517.5446035596844,-0.0386,19,📉 바닥반등,★★★★★ (6.5),0.5243,Health Care,트레일링(-6.3%),2.8513375610664142,-59.21,-0.0223,-0.0057,0.0251,38.78800958039828,19.571146183981515,-5.3838876680750545,0.009722927113336409,0.02499522177361565,1.0167280160254566,-1.866609836460789,0.2634562241120777,0.4894766492028618,-0.04048212632124126,-0.021849751995372202,0.0022345120963105764,0.013720145810983093,0.9722570960480724,3,0.0922136297831602,-0.1597819463351975,-0.2674806477580017,0.11850727835945626,0.0922136297831602,0.7654985734143236,6.5,3.25,6.0,,Health Care,,-0.05158289034183029,bull,-0.023820635399138732,0.65,0.85,0.652,0.2,0.27,0.0
SYK,2023-05-03,2023-05-23,287.4071984012191,276.198038404109,-0.039,20,📈 모멘텀,★★★★★ (11.0),0.579,Unknown,"장기보유(19일,-3.3%)",5.340531435359244,-59.86,-0.0308,-0.0224,0.0476,54.95879301548662,38.14445171990784,-0.8747812461971449,0.4585030647821566,0.01797296457555221,3.0442238722979824,0.20191915932246846,0.1417397839733394,0.9168105543841403,-0.018698445911986217,0.022013026643938005,0.039077928844057835,0.11125824652643793,0.7132172675479452,4,0.7424615131944785,0.4802196905649927,0.46535192244563384,0.4902941664774566,0.7424615131944785,-0.11362464202938105,4.75,11.0,6.0,,Unknown,,0.029125311855197285,bull,0.1545644258746141,1.0,0.55,0.7,0.35,0.22,0.0
ADBE,2023-05-17,2023-05-30,345.3599853515625,429.94000244140625,0.2449,13,📉 바닥반등,★★★★★ (7.5),0.4411,Information Technology,목표가(+20.3%),4.527493134732996,382.94,0.0069,0.1141,0.1221,41.89085085192623,28.4832151447977,-1.7865680407740667,0.29616209259293635,0.026958551090302766,-0.27728093984213686,-1.3773041500736651,-0.13478164122037295,0.39762246824440933,0.007179312706543595,-0.08592240362935699,-0.013964697980816258,-0.02194118295185841,0.8120933364813228,2,0.3014498750503763,-0.4483866726837308,-0.3708772816838185,-0.5123432289758605,0.5555376220331272,0.5374228543659476,7.5,4.0,6.0,,Information Technology,,-0.06961783321249514,bull,-0.059699188198582574,0.75,0.35,0.598,0.2,0.27,0.0
TMO,2023-05-30,2023-06-01,518.9911525745525,503.7726745605469,-0.0293,2,📉 바닥반등,★★★★★ (6.0),0.4233,Health Care,교체→MDT,3.750642760949445,-57.08,0.0134,0.0531,0.0268,40.17849062882834,28.790552441773457,0.03843280289254203,0.2939874185794118,0.02292458963023485,0.289540943874964,-0.14230118820816312,-0.10953205320061023,0.31489339909147246,-0.010163719151901618,-0.059253946914129885,-0.024139340855777316,-0.012840951195953517,0.924500239158342,3,0.14508653258912785,-0.3298601467664331,-0.12321545286492268,-0.2224771591215657,0.24648396434863426,0.5843173154883676,6.0,1.75,8.0,,Health Care,,-0.01809185225363301,bull,-0.05364074705742504,0.6,0.5,0.608,0.2,0.21,0.0
ORLY,2023-05-24,2023-06-07,61.24266815185547,58.93333435058594,-0.0377,14,📈 모멘텀,★★★★★ (10.0),0.6157,Consumer Discretionary,트레일링(-5.3%),24.08523911505992,-55.62,0.029,0.0549,0.0571,45.141199677802945,39.52797614911308,-0.397661594735063,0.13294104134534473,0.017209121149840988,2.8033004289296124,0.3637265250858128,0.25066899539503196,0.8691610260210496,-0.027262583770860882,0.015850544055183935,0.03342865970369667,0.10015905928223905,0.8481790531076342,4,0.4919039668742175,0.26440113057077136,0.5581254892999453,0.5812125052454732,0.4668773451374829,0.5504874632677929,6.25,10.0,6.0,,Consumer Discretionary,,-0.0036303019432413,bull,0.11438152956756713,1.0,0.85,0.745,0.2,0.22,0.0
WMT,2023-05-19,2023-06-08,48.93855920083209,48.61208958899616,-0.0067,20,📈 모멘텀,★★★★★ (10.0),0.5642,Consumer Staples,"장기보유(19일,-0.9%)",31.950572068825874,-10.43,0.0488,0.0337,0.0299,55.66940915538497,31.04195368400139,-0.13747394201160112,0.5283053365141575,0.01380929165103159,3.7746551227482237,0.08384108100945345,-0.05219948389718233,0.9550492583121192,-0.010775745462667574,0.00712321612592115,0.01739938070171834,0.04162961607554068,0.7127614110949759,4,0.6494542057140867,0.15718682392920658,0.4015505847588168,0.1122922897272659,0.7431426308899469,-0.2408467484386472,4.75,10.0,6.0,,Consumer Staples,,0.006359512556842417,bull,0.06432906579469853,1.0,0.55,0.602,0.35,0.22,0.0
MDT,2023-06-01,2023-06-20,75.14778646769908,80.30035274498663,0.0686,19,📉 바닥반등,★★★★★ (8.0),0.5332,Health Care,"시간익절(15일,+7.6%)",25.14340639716395,129.55,-0.0077,-0.0109,-0.0195,35.5384441291379,28.5820296395804,-0.9903500479793551,0.04154994917464044,0.020489580189394434,1.035818306694324,0.22199951014724942,-0.08147946265526404,0.3597275149354495,-0.05015484287090066,-0.08278828721763165,0.010899436801912028,0.002321572487120278,0.937705306228748,4,0.14291524379757614,-0.20817133639138735,-0.020609829735907498,-0.04612871907935144,0.20471509390498185,0.8199056313959707,8.0,6.5,5.5,,Health Care,,-0.043612816326780546,bull,-0.029316440234439075,0.8,0.85,0.675,0.2,0.36,0.05
LULU,2023-06-08,2023-06-20,354.0199890136719,383.0,0.0819,12,📈 모멘텀,★★★★★ (8.5),0.4684,Unknown,"시간익절(8일,+8.2%)",4.387277893987674,127.14,-0.0221,-0.0183,0.0196,47.55162587278447,30.971580638563903,-0.08331922556593074,0.4277186530557231,0.02956320033469077,-0.4597919232015561,-1.4601642763156673,-0.47294562074640667,0.7342090136360363,0.0662790361987231,-0.07212145970414019,0.0018991997089958395,0.051782877776462954,0.8432374399329766,2,0.4568523866619413,-0.09507391001872828,0.3971158124907188,-0.6359895427082048,0.4796594484279675,0.19535647691289898,5.0,8.5,10.0,,Unknown,,-0.09596302995689926,bull,0.0469817539260292,0.85,0.4,0.506,0.2,0.3,0.0
KO,2023-06-07,2023-07-05,54.87606310391154,55.54277357469039,0.0121,28,📉 바닥반등,★★★★★ (7.0),0.4579,Consumer Staples,"장기보유(26일,+1.7%)",25.865985447860254,17.25,-0.0073,0.0226,0.0279,36.008755207892904,33.2321307141494,-0.13367845028741743,0.24805844626564677,0.012399126535036888,-0.33119939286768163,-1.6366317024687662,-0.1593393874476257,0.6272469599180348,0.008865902620985855,-0.056476834244561624,-0.007353320514186154,0.016456941592764434,0.7892107786132961,2,0.4943647996562116,-0.24461225653808444,0.20187676890942524,-0.5724341356130597,0.6060349560991458,0.7110979515070303,7.0,6.0,5.5,,Consumer Staples,,0.017183123287230095,bull,-0.00985637797894455,0.7,0.65,0.673,0.35,0.16,0.05
OXY,2023-06-27,2023-07-13,54.53826519216679,58.62505830279063,0.0749,16,📉 바닥반등,★★★★★ (6.0),0.4415,Unknown,"시간익절(15일,+7.1%)",33.915195351973054,138.6,-0.0175,0.005,0.0356,42.30045121223222,13.43839914454962,-0.18589775536441278,0.2362984792292502,0.020573107746576284,-0.06225611970357402,-1.6326090429029874,-0.17981726930827988,0.061143588468834255,-0.015477254898072057,-0.02359896309511067,-0.017038713398975617,-0.022597882501487036,0.5682458079352148,1,0.5073799347793162,-0.18914871554955875,-0.50403668199768,-0.5660575842810041,0.8935326656657623,0.577547456067056,6.0,2.0,6.0,,Unknown,,-0.07254829192392195,bull,-0.05344778509780053,0.6,0.45,0.65,0.35,0.17,0.0
PANW,2023-07-14,2023-08-02,119.25,124.5250015258789,0.0442,19,📈 모멘텀,★★★★★ (8.0),0.5352,Information Technology,"시간익절(18일,+6.2%)",14.74388482467293,77.77,-0.1429,-0.1409,-0.0448,50.24491576514955,43.929339169449406,-1.6268309638167011,0.1920405636965461,0.031383660343760326,0.12018509609867696,-0.30213044660153776,0.1671193647775817,0.8474411027284476,-0.05678768640983811,0.023027819678906436,0.06954295811938577,0.1729504168577757,0.9717992310061092,2,0.222205316544186,0.582262869714077,0.46641172764104266,0.23197047132297427,0.09372665451381001,0.33865162186249237,5.75,8.0,6.0,,Information Technology,,-0.003603290701342316,bull,0.2363506547479806,0.8,0.75,0.675,0.2,0.22,0.0
GM,2023-07-26,2023-08-04,36.89132472598353,35.81257860538078,-0.0292,9,📈 모멘텀,★★★★★ (10.0),0.6719,Consumer Discretionary,트레일링(-5.3%),47.659125238836836,-51.41,-0.0803,-0.1012,-0.0874,46.86899400647709,26.891910282505325,-0.3030948956096996,0.11810748080415961,0.02535373014330114,3.689991475992923,0.5873980870027747,0.09682066173337556,0.5625138477179473,-0.03092272018341813,0.03324250110001903,0.03651179040747452,0.0062440561108010025,0.7725134398139542,4,0.5112757499669972,0.34849567276718596,0.21529760631624772,0.5238735956151717,0.6400677666058981,0.4977356581044755,7.25,10.0,6.0,,Consumer Discretionary,,-0.02340232548258303,bull,0.021840629877232603,1.0,0.85,0.72,0.35,0.37,0.0
LMT,2023-07-19,2023-08-09,424.4420998737418,417.4485778808594,-0.0165,21,📉 바닥반등,★★★★★ (6.0),0.4535,Industrials,교체→UPS,4.142398376280908,-28.97,-0.0097,0.0113,-0.046,45.9749606772546,11.52099390819121,0.08782203137921663,0.25586837353119485,0.01681657350726747,3.699685932379508,-1.4357198946406307,-0.10857022293951336,0.6489490319654975,-0.02271125888398351,-0.0075570916289130485,0.0018732602709469464,0.013998900128722154,0.9039571690394057,2,0.21422554477074496,-0.12326198251949196,-0.12515294085733147,-0.25209493981002185,0.30963600880317654,0.4463913120478345,6.0,3.25,6.0,,Industrials,,-0.018116694796047134,bull,0.0046327483337086015,0.6,0.6,0.597,0.2,0.27,0.0
F,2023-08-02,2023-08-11,11.187998256584082,10.272615095505449,-0.0818,9,📈 모멘텀,★★★★★ (8.5),0.447,Consumer Discretionary,손절(-7.9%),164.10283932689325,-150.22,-0.0132,-0.0173,0.0083,40.62788968584411,29.649677698137168,-0.14327034370033834,0.2016938243096457,0.026420988337289203,-0.054086320154775915,-1.2240234396461374,-0.05310837718483768,0.6553764839582651,-0.011782150399666458,-0.10983731881864911,0.01987225914995344,0.06648676180017503,0.7813648662120216,2,0.6347142637804261,-0.0828394305535689,0.42699569171124124,-0.34171201060494105,0.62232071452286,0.6466022034448471,8.0,8.5,6.0,,Consumer Discretionary,,-0.10382818009055204,bull,0.051338099466489054,0.85,0.35,0.603,0.35,0.27,0.05
NXPI,2023-08-07,2023-08-14,205.41852788016539,193.15050526204618,-0.0597,7,📈 모멘텀,★★★★★ (9.0),0.5148,Unknown,트레일링(-6.6%),8.308871582777682,-101.93,-0.0073,-0.0191,-0.0128,52.07511751475642,25.05049187353961,-1.3695259192869145,0.3272258490360357,0.02703116139638414,0.14142014937952385,-1.4345697505498538,-0.10643824174404494,0.8865182104229417,-0.04303434108057047,0.047241019954015195,0.05534533375906209,0.11001294482801947,0.8430791031349096,2,0.3158094361065881,0.5836874512397358,0.17831450248965292,-0.4479600850205088,0.4800657046974277,0.15825419749576058,5.25,9.0,6.0,,Unknown,,0.0223259192901157,bull,0.16547011059926542,0.9,0.6,0.572,0.2,0.22,0.0
SMCI,2023-08-15,2023-08-17,26.73699951171875,25.5,-0.0463,2,📈 모멘텀,★★★★★ (8.0),0.4108,Unknown,트레일링(-5.1%),61.53697327580536,-76.12,0.0294,0.0787,-0.0225,43.230364360867334,44.40610564619135,-1.1218592215940537,0.09692389209273798,0.08509404116508949,0.5390966325077023,-0.46490987159863206,0.09347772440557008,0.7216244981761303,-0.23728381104781893,-0.10789606973779375,0.10985957818186552,0.5971298901479175,1.5547915220242343,3,-0.14678441294322525,0.19320259647128435,0.49898239120335885,0.14677425055988813,-0.9516804659288869,0.6252749475489171,7.75,8.0,6.0,,Unknown,,-0.10458407663901757,bull,0.5958985305497917,0.8,0.55,0.579,0.05,0.27,0.05
PLTR,2023-08-14,2023-08-18,15.199999809265137,13.880000114440918,-0.0868,4,📈 모멘텀,★★★★★ (7.5),0.4249,Information Technology,손절(-6.9%),108.24434507064659,-142.88,0.0468,0.0937,0.1138,41.106465046410975,28.831859855765014,-0.4428841275040597,0.14159634928144482,0.07320493190491484,-0.7324039532689948,-1.3701240933258556,0.06445217507678278,0.6726233024562807,-0.15329674717424213,-0.060365841106457596,0.07589201879815025,0.3152790141167647,1.3305054415910034,2,-0.051766740543338796,0.30380600465804874,0.38350480743921905,-0.15600029397616952,-0.8011033903683437,0.6669998287685915,6.25,7.5,6.0,,Information Technology,,-0.028572176167519232,bull,0.28880191800482247,0.75,0.5,0.556,0.05,0.22,0.0
UPS,2023-08-09,2023-08-22,154.46406956368807,147.0578460453482,-0.0479,13,📈 모멘텀,★★★★★ (9.0),0.5681,Unknown,트레일링(-5.7%),11.195084501392426,-82.91,0.0163,-0.0396,-0.0672,45.07704236126444,31.52455939501714,-0.9034467180613297,0.025076587984412934,0.019684600473069684,1.5435597589390844,-2.132275834366602,-0.1522855365202439,0.5370352533052857,-0.026684538519681,-0.025318397566872375,0.012877404987049522,0.008904707265829339,0.9110168944612279,3,0.44116457328355013,-0.050818247378837465,0.10297431962214923,-0.46560762297126734,0.28820756591472296,0.5878815174826444,7.0,9.0,6.0,,Unknown,,-0.03209235680168455,bull,0.00725251707527,0.9,0.85,0.527,0.2,0.52,0.05
DE,2023-08-18,2023-08-23,392.2552124218799,370.5696899694177,-0.0553,5,📈 모멘텀,★★★★★ (8.5),0.5318,Industrials,손절(-5.5%),3.830239788763484,-83.06,0.073,0.069,0.0064,44.1857942027849,25.204511708906104,-2.276804917408751,0.004344504125113703,0.019514893673468387,2.4204335224678744,-2.5648460710241165,-0.17503623817770392,0.7700280431668777,-0.035460269721491744,-0.046561811787490526,0.026253814568797485,0.04664349275480916,0.8126928593478188,3,0.588393757317093,0.03752215644421558,0.09524524032178192,-0.46404229108289496,0.5541544319659291,0.6212362486378608,8.0,8.5,6.0,,Industrials,,-0.03317667252842384,neutral,0.051878054365594374,0.85,0.65,0.559,0.2,0.37,0.0
MRNA,2023-08-17,2023-08-30,98.98999786376953,116.19000244140625,0.1738,13,📉 바닥반등,★★★★★ (6.5),0.448,Health Care,"시간익절(12일,+17.2%)",15.85203406805369,272.66,-0.0675,-0.0291,-0.137,29.22721495246074,32.53335874708927,-1.089011182580916,0.20219279576876775,0.04244127587435087,0.554392951804286,-1.059386676003731,-0.26223611257614715,0.022089190671766807,-0.028481649327939618,-0.20971479095629342,-0.07673982360835452,-0.1652329598607148,0.9097050547629871,3,0.5648914467681849,-0.8891741446968764,-0.43652550443166627,-0.47778930795885816,0.2922120721797403,0.8264465417189389,6.5,4.0,6.0,,Health Care,,-0.2227567632120522,neutral,-0.29406363030834876,0.65,0.6,0.6,0.2,0.17,0.0
CI,2023-08-23,2023-09-06,266.8571614040131,265.9972229003906,-0.0032,14,📉 바닥반등,★★★★★ (8.0),0.4263,Health Care,교체→CHTR,5.318840849400069,-4.57,0.0232,0.0308,0.0227,45.01334835439021,19.109373963022136,-1.98002438193916,0.1893630290094797,0.022651497759692506,-0.5227255254361084,-0.5884467365353157,0.015608818130478612,0.40695220618829975,-0.03187110976182028,-0.0496114144253299,0.013175580046836543,0.014334276465888546,1.0252528147131157,2,0.22717422753544178,-0.06882255681083799,-0.19989608900332034,-0.12124216872943386,-0.08397779810876388,0.5256324359508078,8.0,4.5,6.0,,Health Care,,-0.03982303854090044,neutral,0.0094973498569737,0.8,0.5,0.572,0.05,0.52,0.05
F,2023-08-30,2023-09-13,10.230234961984525,10.552314758300781,0.0315,14,📉 바닥반등,★★★★★ (7.0),0.5113,Consumer Discretionary,교체→UNP,180.03964561055597,57.99,-0.0072,-0.0048,-0.0161,37.619482839367386,47.62326187992846,0.03297896041317577,0.38955896516204824,0.02267629022005255,-0.8441759300833369,-0.05962883795997294,-0.026279512172340855,0.38783486017590846,0.015164230184547378,-0.10208637754980554,-0.039358434701194774,0.011808874195804318,0.6827346741733282,3,0.4240039404931001,-0.38841373383275124,0.1538000030154371,-0.14116955755288213,0.7847247756308187,0.531451897360961,7.0,6.0,6.0,,Consumer Discretionary,,-0.0631838758945269,bull,-0.048781690955703526,0.7,0.65,0.682,0.35,0.17,0.0
WMT,2023-08-22,2023-09-15,50.919383157987596,53.59235218117225,0.0525,24,📈 모멘텀,★★★★★ (7.0),0.478,Consumer Staples,"시간익절(23일,+5.3%)",32.331990510615135,86.42,-0.0173,-0.032,-0.0326,48.37543422569819,27.223696262052535,-0.15450283073276505,0.18519318041517813,0.015190153365041358,-0.17926923152648855,-1.3506814794289308,-0.3445710663698329,0.8932863426175479,-0.015562471850389281,-0.007721531187605879,0.013076313065979273,0.054270943377883726,0.9138270924647225,2,0.3466840143359591,0.11530924546223667,0.33655654973448673,-0.5933083454416974,0.27959532425470734,0.41103574145432953,5.75,7.0,6.0,,Consumer Staples,,0.020782402929185984,neutral,0.06261384326762766,0.7,0.7,0.533,0.2,0.22,0.0
CHTR,2023-09-06,2023-09-15,408.0400085449219,449.6600036621094,0.102,9,📈 모멘텀,★★★★★ (9.0),0.596,Unknown,"시간익절(8일,+10.1%)",3.467299444568597,144.31,-0.0099,-0.0219,-0.0009,45.1173933649738,31.27178222823765,-2.3472758268012353,0.1061071503516598,0.02571162324722518,1.7875442890999944,-1.814695169287975,-0.20371651951446024,0.7149914323577623,-0.05326391149450227,-0.024890929651462335,0.04561509682020463,0.04290505584689655,0.8618888029831903,3,0.45738892741087966,0.24023801126866004,0.25313778772143103,-0.46100445672175205,0.4303862586861153,0.5622248150877229,7.5,9.0,6.0,,Unknown,,0.001389821063107411,bull,0.057771835837770395,0.9,0.85,0.58,0.2,0.37,0.0
USB,2023-09-18,2023-09-27,30.753716831011975,29.253106896926564,-0.0488,9,📈 모멘텀,★★★★★ (7.0),0.4512,Unknown,트레일링(-5.2%),53.519600918384825,-80.31,-0.0432,-0.0043,-0.0417,41.0170023210123,27.205468650386056,-0.09052139163946848,0.028076936244252386,0.027818437845577252,4.031945229492979,-2.5897186442462052,-0.16629792460534612,0.3421255694565464,-0.026585376011665218,-0.04509643794722018,0.0006766772871208294,-0.03602078815150935,0.9990376180165215,3,0.3361596475522252,-0.07339290519488224,-0.1831655915670498,-0.4072562213202607,0.00320792894080006,0.7078145923770179,5.25,7.0,5.5,,Unknown,,-0.051544766126894785,bull,-0.06649459192042678,0.7,0.65,0.494,0.2,0.16,0.0
UNP,2023-09-13,2023-09-28,202.19372079889217,191.35144932398003,-0.0536,15,📉 바닥반등,★★★★★ (9.2),0.6482,Industrials,트레일링(-6.2%),9.396112806812354,-101.88,-0.0088,0.0275,-0.0009,39.16540078715313,24.613273804946353,-1.319549067109492,0.1948782559465331,0.017284322079008714,1.3662562817268897,-0.5742338982287242,-0.23139868332968913,0.5853295483773757,-0.00852990953593391,-0.06387460701289105,0.0060323750739634365,0.039776543969592265,0.7933041432371176,3,0.5114592981733498,-0.04872951097628214,0.03155978919154706,-0.32460395109786894,0.5973303158236095,0.6859869747903182,9.25,7.5,6.0,,Industrials,,0.000371656341632165,bull,0.025677661715599584,0.925,0.85,0.687,0.35,0.37,0.0
DVN,2023-09-26,2023-10-03,43.050529428891004,41.81946374475797,-0.0286,7,📉 바닥반등,★★★★★ (6.5),0.5427,Energy,트레일링(-6.5%),38.23243693835277,-47.07,0.0121,0.0969,0.0231,39.30921157689635,22.581384574367302,-0.45112669028427094,0.1526341354905969,0.027218213154467038,0.3234934428515048,-1.28723459460381,-0.3618015239167767,0.12140375073560594,-0.04020195219673928,-0.04869885521074824,-0.008517275554903241,-0.03479717812369823,0.7881341931565721,2,0.5013573076331802,-0.16490871860647477,-0.4088922966296079,-0.5445099434353939,0.6083006153112233,0.7059659543877428,6.5,2.0,6.0,,Energy,,-0.07398599143381206,neutral,-0.07813572443967343,0.65,0.85,0.648,0.35,0.17,0.0
CSCO,2023-09-29,2023-10-19,50.22497744963485,50.21409686087525,-0.0002,20,📈 모멘텀,★★★★★ (8.0),0.4439,Information Technology,"장기보유(19일,-0.0%)",33.48507636180102,-0.36,-0.0445,-0.0188,-0.1064,42.049716606046,35.86362413444788,-0.4042627481598402,0.22408749442710532,0.014869712748016049,-0.013674328243681427,-0.9289469177403374,-0.042012421665180655,0.7965349876589238,0.01012398090019806,-0.051575241995408416,0.009454633661808343,0.06914541994236646,0.8191958654807135,3,0.5935592794475177,-0.0661883887863991,0.46664807478262454,-0.27017239358166445,0.5389541681726692,0.5935592794475177,6.25,8.0,6.0,,Information Technology,,-0.002715938493808391,neutral,0.06117076634068712,0.8,0.35,0.606,0.2,0.22,0.0
USB,2023-10-06,2023-10-20,28.257857962598944,29.225466667196148,0.0342,14,📉 바닥반등,★★★★★ (6.0),0.4032,Unknown,트레일링(-6.1%),58.04840586165607,56.17,-0.0607,0.088,0.1539,36.30686954201738,37.66661866372954,-0.11312678511472207,0.22410161867901274,0.02854560963964732,-0.2895163577421633,-1.098395795184274,-0.18637627570427662,0.203083834466529,-0.01847856774102352,-0.09212879899014004,-0.03392999580897144,-0.05818925821975863,1.0209269863794366,2,0.7239619222838298,-0.43103983389324585,-0.15183996459960572,-0.5201785978608876,-0.0696436961374916,0.7239619222838298,6.0,3.0,6.0,,Unknown,,-0.039189396201494836,neutral,-0.12731786237066894,0.6,0.65,0.568,0.05,0.17,0.0
CMG,2023-10-03,2023-11-02,37.12160110473633,39.917198181152344,0.0753,30,📉 바닥반등,★★★★★ (6.5),0.4416,Consumer Discretionary,"시간익절(29일,+7.0%)",44.18784640150355,123.53,0.0497,0.0888,0.1192,44.999048136986524,23.83821905376929,-0.13328055304089836,0.31139819640526784,0.01917195281415376,-0.45350222973174253,-1.2815524076999054,0.008846461462791826,0.6374456650749533,0.00400066378588515,-0.03687177166245237,-0.017002286195921763,0.04137097433149542,0.843767672532121,2,0.4275752074613473,-0.2876097989655727,0.0938993725452758,-0.2430598789787463,0.47829749423692813,0.4275752074613473,6.5,2.25,8.0,,Consumer Discretionary,,0.011648117193818794,neutral,0.015085507310239282,0.65,0.45,0.617,0.2,0.31,0.0
C,2023-10-27,2023-11-09,36.23297399729546,39.26976399522145,0.0838,13,📉 바닥반등,★★★★★ (6.0),0.4614,Financials,"시간익절(12일,+7.7%)",93.22763896419659,283.11,0.0615,0.0749,0.1618,38.75913962480534,14.545580213714087,-0.14247695826880497,0.22851909717765426,0.023313995093038584,1.2412099502001204,-0.839299215196824,-0.14691303108668927,0.05803630507534972,-0.017973026764130595,-0.04514563765438029,-0.027523121798449353,-0.06809710890439977,0.9873899235007212,2,-0.5136105785470562,-0.5129132831802471,-0.6145166599481848,-0.32422906063981294,0.042008850516501814,0.6725437566582435,6.0,1.0,6.0,,Financials,,0.015225433127727943,bear,-0.11369616879917588,0.6,0.8,0.559,0.2,0.17,0.0
AMGN,2023-11-06,2023-11-28,250.81921864158733,246.80692646907448,-0.016,22,📈 모멘텀,★★★★★ (8.0),0.4528,Health Care,"장기보유(21일,-1.6%)",3.516187937192383,-14.11,0.0246,0.0364,0.0839,50.60460819574045,27.032345904693194,-1.6169046924613641,0.38764871428906145,0.022839571362529322,-0.37882566751649965,-0.47548136208273784,0.10754882028238737,0.7710276780484756,0.03169325525123057,0.008935630218098956,0.014886123518767481,0.0659480450979438,1.1948153990647106,3,0.1485876081009143,0.26444414755759027,0.16544960854776125,0.09051863193181006,-0.5712555799007923,0.13890940092327753,6.0,8.0,6.0,,Health Care,,0.04074285990398067,bull,0.08345415728829751,0.8,0.55,0.525,0.05,0.27,0.0
BRK-B,2023-11-03,2023-12-04,350.1700134277344,355.9100036621094,0.0164,31,📈 모멘텀,★★★★★ (7.5),0.4381,Financials,"장기보유(28일,+2.0%)",2.5185694867775257,14.46,0.0032,0.0105,0.0305,56.50297813183191,33.38059091540895,1.3686819462619004,0.8569303160444871,0.013456839780609632,1.6715004606574126,0.22859769344345218,-0.038573495296711696,0.7522795710136922,0.03825554858242053,0.011476240315006825,-0.012852182135187755,0.03593583578635514,0.9673711614143824,3,0.3276162188522415,0.10524937372170341,0.5437761396024735,0.08391761114665504,0.10833595065606971,-0.598275861451629,4.75,7.5,8.0,,Financials,,-0.015608319541580068,bull,0.04073088354109495,0.75,0.7,0.524,0.2,0.21,0.05
OXY,2023-11-09,2023-12-05,58.76733532033806,55.385724543019144,-0.0575,26,📉 바닥반등,★★★★★ (6.0),0.41,Unknown,트레일링(-6.3%),62.29697773430799,-210.66,-0.0388,0.0433,0.0229,42.8787639423323,13.362983477953787,-0.24092496836932337,0.20069482408070344,0.025827211880512527,0.8409916428994202,-1.3108827740716786,-0.08407775107603885,0.2888809541127488,-0.003422356514972913,-0.034727641194291836,-0.006339909679975377,0.018120534587808157,0.9998527312021391,2,-0.19691192162487012,-0.1624785448811772,-0.20915022767762068,-0.3397525968082742,0.0004908959534376594,0.5853945479081574,6.0,4.0,6.0,,Unknown,,-0.02306616193951324,bull,-0.012053258070215898,0.6,0.5,0.573,0.2,0.17,0.0
